date,TenneT,50Hertz,Amprion,TransnetBW
2020-09-09,117841.25,86429.75,26897.25,1394.25
2020-09-10,45371.75,52362.75,10533.5,951.25
2020-09-11,31720.25,12613.75,4167.75,541.0
2020-09-12,119828.5,80162.75,25002.25,652.75
2020-09-13,104737.5,49582.25,10755.5,935.75
2020-09-14,28468.25,22355.0,14817.0,4505.75
2020-09-15,14785.25,42016.75,5619.25,451.5
2020-09-16,66811.25,52450.75,26859.0,627.75
2020-09-17,95578.75,80698.5,66578.75,9843.5
2020-09-18,91822.25,36416.75,86273.25,13856.0
2020-09-19,95895.25,49973.0,49106.25,6140.5
2020-09-20,61100.25,50692.5,30843.0,1822.5
2020-09-21,19021.0,21881.75,9337.25,656.25
2020-09-22,4339.5,20785.5,4434.0,547.25
2020-09-23,64864.25,28690.5,46023.5,5744.75
2020-09-24,182611.75,104024.5,99529.0,11968.0
2020-09-25,99626.75,52858.5,91275.25,13065.25
2020-09-26,85334.0,108308.0,84241.75,26261.5
2020-09-27,61222.0,28681.0,35315.5,10203.75
2020-09-28,21979.0,21368.75,12534.0,1150.75
2020-09-29,26662.25,7885.25,15819.75,4279.0
2020-09-30,25154.25,6571.5,12533.75,1245.5
2020-10-01,119413.25,27476.25,57217.5,5719.5
2020-10-02,141673.25,104997.0,85696.5,17093.25
2020-10-03,199973.5,147370.25,71967.25,11728.75
2020-10-04,194302.25,90122.0,139960.5,15499.5
2020-10-05,156624.0,78873.25,118713.0,16517.0
2020-10-06,195075.75,154105.75,139794.25,25009.25
2020-10-07,155603.0,111363.25,107057.0,21175.0
2020-10-08,236095.75,177687.0,143969.0,17188.5
2020-10-09,88856.75,74114.75,47042.0,12615.75
2020-10-10,139371.75,93155.0,75232.5,6785.0
2020-10-11,106678.0,68246.25,36622.25,4218.5
2020-10-12,27398.0,23898.75,14841.75,1978.0
2020-10-13,38980.25,33129.5,23640.0,1893.25
2020-10-14,184110.75,255741.75,50283.5,5977.5
2020-10-15,114726.5,147496.5,51065.25,4799.0
2020-10-16,44053.75,66476.0,25537.75,6622.75
2020-10-17,18217.75,18240.0,3588.25,535.75
2020-10-18,112988.0,150486.5,19090.75,476.0
2020-10-19,50047.25,53055.25,23329.0,3626.5
2020-10-20,157294.75,131748.25,95528.5,7383.75
2020-10-21,196512.0,154745.75,139043.5,10083.75
2020-10-22,230018.0,189595.25,92409.25,13501.75
2020-10-23,100136.25,63568.25,41009.25,10418.25
2020-10-24,179732.0,116368.0,114985.75,8467.5
2020-10-25,200078.75,158306.5,115545.75,9025.75
2020-10-26,120160.5,53509.75,80858.5,9075.75
2020-10-27,214070.25,148137.75,123982.25,12233.5
2020-10-28,222196.0,175243.5,133036.75,19913.5
2020-10-29,214734.5,191107.5,131591.75,22881.0
2020-10-30,222628.75,157889.0,136803.0,20287.5
2020-10-31,112984.5,65544.5,65112.75,5012.75
2020-11-01,198054.75,123691.25,130264.25,20494.5
2020-11-02,312360.75,214469.0,178068.0,23043.5
2020-11-03,191308.25,85961.5,77328.5,6664.25
2020-11-04,135686.0,99666.0,32656.0,4120.0
2020-11-05,108439.75,95449.25,24534.5,7746.25
2020-11-06,43022.0,42295.75,47531.75,8941.75
2020-11-07,49679.5,31284.0,40795.5,3072.25
2020-11-08,42500.0,18436.0,16233.0,836.75
2020-11-09,33764.0,27684.75,7657.5,259.5
2020-11-10,29286.5,26662.5,3596.75,312.25
2020-11-11,13847.25,13476.25,9858.0,934.75
2020-11-12,107506.5,64842.5,68911.0,6366.5
2020-11-13,98016.25,69746.25,64294.5,5267.0
2020-11-14,95978.75,78100.0,73932.75,6068.0
2020-11-15,238808.25,183086.5,154279.75,14457.75
2020-11-16,236203.5,162240.5,133670.25,19792.25
2020-11-17,206028.75,151690.5,94484.0,6831.0
2020-11-18,191440.25,130327.5,69435.5,5543.75
2020-11-19,266606.0,253936.5,126162.25,23411.25
2020-11-20,100195.0,110487.0,36110.75,3221.25
2020-11-21,261367.75,201863.75,97616.75,2695.0
2020-11-22,194932.0,200535.25,66692.0,3504.5
2020-11-23,145142.0,145241.75,32420.25,3022.5
2020-11-24,131469.25,94427.25,37482.75,2683.0
2020-11-25,97215.25,59612.0,50059.75,839.75
2020-11-26,48453.75,76512.25,13748.0,465.5
2020-11-27,19915.25,6922.75,9483.25,2175.75
2020-11-28,56650.25,14327.5,35836.5,7609.25
2020-11-29,25129.75,27230.25,26471.0,4285.5
2020-11-30,93357.75,49781.5,42501.5,3945.0
2020-12-01,43927.0,41849.25,30743.75,4404.0
2020-12-02,20455.5,33015.5,6574.75,539.25
2020-12-03,141035.75,118467.25,77039.25,6350.0
2020-12-04,195803.0,142522.0,101131.0,6879.75
2020-12-05,63065.75,83884.75,30105.5,5044.25
2020-12-06,45990.25,124739.5,13140.5,1234.75
2020-12-07,92702.5,129997.0,35095.75,3918.75
2020-12-08,40297.25,53428.75,20562.0,4004.75
2020-12-09,17919.5,41393.0,7553.75,1914.5
2020-12-10,14176.75,17463.5,11499.75,342.25
2020-12-11,138414.0,57228.0,75802.0,8030.25
2020-12-12,71535.25,56076.5,20491.25,6257.25
2020-12-13,47902.0,11031.25,47718.5,4760.0
2020-12-14,179766.5,107608.0,94166.0,7308.0
2020-12-15,85493.0,99356.5,54391.0,4829.5
2020-12-16,83488.75,45812.25,46871.75,3290.5
2020-12-17,170477.75,139694.75,93773.75,6186.0
2020-12-18,167196.5,102266.75,76403.75,2958.25
2020-12-19,184469.0,139873.25,106830.25,5408.5
2020-12-20,115255.5,93469.0,58076.0,3610.0
2020-12-21,182984.25,122796.75,115650.75,11228.5
2020-12-22,222735.0,225212.5,146410.5,29229.0
2020-12-23,86810.0,52689.0,92583.0,21443.25
2020-12-24,133701.5,167329.0,93410.75,22071.75
2020-12-25,59696.0,73474.75,41990.25,5203.75
2020-12-26,202444.75,139555.0,98035.5,5193.5
2020-12-27,321951.5,312896.25,174329.75,17439.75
2020-12-28,96421.0,124158.25,52087.25,13212.25
2020-12-29,97018.5,111325.0,65509.25,19404.75
2020-12-30,184928.0,128008.75,60086.25,8612.5
2020-12-31,114300.75,85373.5,37954.0,10267.0
2021-01-01,30554.5,20939.5,12322.5,1437.5
2021-01-02,33471.25,20713.0,13350.75,3563.75
2021-01-03,151026.25,133505.5,43511.5,731.75
2021-01-04,172400.25,63253.75,34012.75,2022.75
2021-01-05,132417.0,62927.0,28305.25,2331.0
2021-01-06,62807.0,57531.75,16920.0,1042.75
2021-01-07,36371.25,52818.0,27067.5,3212.0
2021-01-08,41808.5,23960.25,27001.75,6325.25
2021-01-09,15005.0,29515.25,10184.75,2579.5
2021-01-10,89069.5,49228.25,16518.0,3974.0
2021-01-11,244056.5,190736.75,93136.0,3713.5
2021-01-12,214372.0,222785.25,133404.0,25245.0
2021-01-13,275179.0,275119.0,118408.5,17022.75
2021-01-14,98455.25,126378.75,40430.25,10532.25
2021-01-15,37833.25,63751.75,34715.0,7073.0
2021-01-16,32852.0,49429.0,22811.5,2645.75
2021-01-17,32971.0,14208.75,30445.5,2831.0
2021-01-18,179549.0,108963.25,100294.25,12724.5
2021-01-19,257662.75,213474.0,183064.5,23807.75
2021-01-20,299909.75,246825.5,173685.75,22766.25
2021-01-21,329792.5,281660.5,188250.25,29050.5
2021-01-22,234103.5,190340.0,83223.25,20932.5
2021-01-23,92845.75,36309.5,44690.0,9628.25
2021-01-24,55463.5,28282.0,71518.75,20534.25
2021-01-25,43283.25,35111.25,31501.5,5264.25
2021-01-26,98156.5,87338.75,102761.5,21454.25
2021-01-27,100714.0,81022.5,73271.5,9848.5
2021-01-28,58958.0,70475.0,78361.0,24131.25
2021-01-29,185098.0,52935.25,147297.0,30386.25
2021-01-30,70545.5,39570.25,71544.25,18341.0
2021-01-31,67035.5,48955.75,40654.25,4733.5
2021-02-01,71284.75,95064.5,27121.75,7888.75
2021-02-02,60385.25,47780.5,76199.0,19856.75
2021-02-03,156268.5,127082.5,120718.5,25393.25
2021-02-04,103379.0,65253.75,62822.0,12067.75
2021-02-05,143567.25,81970.75,23267.75,1998.75
2021-02-06,276589.5,190085.0,97708.5,9317.0
2021-02-07,289608.0,293009.0,98978.25,7444.0
2021-02-08,211874.0,134926.5,43321.5,2485.0
2021-02-09,105797.25,5174.0,10977.75,367.5
2021-02-10,75064.25,22383.5,34604.5,3710.5
2021-02-11,32197.5,44663.75,15769.0,3263.75
2021-02-12,80735.75,40951.5,87833.0,19963.5
2021-02-13,38501.0,34738.0,97613.5,24207.0
2021-02-14,106843.5,27496.5,113352.25,19698.25
2021-02-15,196213.0,151570.0,116097.0,12836.5
2021-02-16,117740.75,68544.25,98443.5,13724.5
2021-02-17,194869.25,166370.5,106885.5,15976.25
2021-02-18,188273.0,116051.0,111555.5,12423.5
2021-02-19,157576.25,130468.0,68294.75,7510.25
2021-02-20,152334.25,108812.0,91921.25,5065.0
2021-02-21,105837.75,111908.0,67556.25,6684.0
2021-02-22,117535.0,66467.25,57669.5,3853.75
2021-02-23,129918.5,98983.5,82592.5,2009.75
2021-02-24,180335.25,116550.0,70213.25,4002.5
2021-02-25,127407.5,85809.5,47167.5,3840.75
2021-02-26,99044.5,96148.25,37868.25,8186.0
2021-02-27,49411.0,72660.5,29758.75,10253.5
2021-02-28,31525.25,35845.25,41014.25,13086.25
2021-03-01,23454.25,5860.25,43675.75,11015.0
2021-03-02,31202.0,7198.0,27934.5,4329.25
2021-03-03,47207.75,59855.75,21990.0,3042.25
2021-03-04,72227.25,64756.0,25290.0,10180.25
2021-03-05,57814.75,50086.25,35603.75,7995.0
2021-03-06,83114.5,79972.25,26800.0,10455.75
2021-03-07,118206.5,134040.25,18850.75,2927.5
2021-03-08,20511.0,22756.75,14148.75,3005.0
2021-03-09,27743.25,22919.0,20856.5,1588.0
2021-03-10,115344.5,60063.25,58833.25,4898.5
2021-03-11,354762.75,293354.0,206935.25,30473.75
2021-03-12,328746.0,288534.75,192095.25,30233.5
2021-03-13,334924.5,295040.75,196126.25,31607.0
2021-03-14,242483.0,241990.75,106317.0,17910.75
2021-03-15,237189.25,150945.25,116658.75,15987.0
2021-03-16,140533.0,133878.5,54159.0,11925.75
2021-03-17,39254.5,32919.0,30233.25,2985.25
2021-03-18,22098.25,18185.25,10346.5,1331.0
2021-03-19,77407.25,86714.75,57843.25,6528.75
2021-03-20,109953.5,78099.0,17171.0,3104.5
2021-03-21,235632.75,205427.5,91077.75,8183.5
2021-03-22,86523.0,68467.0,30885.25,3386.75
2021-03-23,51990.5,46387.5,12385.25,474.75
2021-03-24,67879.0,30895.25,23572.75,406.5
2021-03-25,35269.25,18808.75,24149.0,4466.0
2021-03-26,133738.0,44355.5,70599.0,4723.75
2021-03-27,247866.5,207832.25,134312.25,23197.75
2021-03-28,199520.75,139226.25,90526.25,5485.5
2021-03-29,200479.75,146865.0,81283.0,4189.5
2021-03-30,63107.0,46847.75,15728.0,1174.75
2021-03-31,13969.75,9774.25,16020.5,1121.0
2021-04-01,98273.25,85802.75,36554.25,4333.5
2021-04-02,156184.0,100868.0,57778.0,6246.25
2021-04-03,79523.0,124534.75,37146.25,5495.25
2021-04-04,122479.0,77012.75,21728.0,3190.0
2021-04-05,284277.25,259267.5,134143.75,18592.0
2021-04-06,229599.0,184326.0,114094.75,17751.25
2021-04-07,237594.5,210561.75,128738.0,22145.75
2021-04-08,192167.0,204599.5,55680.0,6502.75
2021-04-09,180402.75,163636.0,69194.0,9836.5
2021-04-10,59519.5,25502.75,47410.0,12932.25
2021-04-11,152199.75,114584.5,56671.75,8813.75
2021-04-12,120658.0,70826.75,32190.25,5427.5
2021-04-13,141009.75,93723.0,30035.5,2955.0
2021-04-14,57500.5,63595.5,17497.5,3641.25
2021-04-15,45491.75,92450.5,25523.5,5948.75
2021-04-16,62803.5,82630.0,35286.5,5255.0
2021-04-17,52546.5,41874.0,32657.25,3491.25
2021-04-18,31292.0,17502.75,14336.5,443.25
2021-04-19,25733.75,19547.5,8928.25,514.75
2021-04-20,28527.75,22646.25,3295.75,390.0
2021-04-21,108322.25,91671.5,27942.5,1175.25
2021-04-22,170913.75,195306.75,42495.75,4121.75
2021-04-23,105498.25,116044.25,19829.5,2565.25
2021-04-24,83290.75,43138.25,37550.0,3121.5
2021-04-25,65372.25,55373.25,40092.5,7015.25
2021-04-26,41714.75,26737.75,41794.0,11364.75
2021-04-27,100379.75,70687.75,46764.5,9545.5
2021-04-28,90650.0,73974.75,29245.0,5729.75
2021-04-29,105261.75,101319.0,98014.25,10914.25
2021-04-30,25978.0,67413.0,13773.0,1823.0
2021-05-01,27539.75,15801.75,14725.0,1617.75
2021-05-02,117436.0,74189.5,47001.0,8266.5
2021-05-03,118867.25,117415.5,59006.5,4087.75
2021-05-04,330983.75,280380.5,203018.0,29866.75
2021-05-05,258252.5,298660.75,144229.75,23099.25
2021-05-06,118990.0,141242.5,35795.25,13769.25
2021-05-07,138457.75,92069.25,50456.5,13546.0
2021-05-08,107830.75,72694.0,57224.75,4432.5
2021-05-09,162073.75,138644.5,98102.75,8120.75
2021-05-10,125499.0,101683.75,85541.5,9586.0
2021-05-11,51035.5,65206.75,11570.5,5404.0
2021-05-12,58909.0,58480.0,23348.0,6587.75
2021-05-13,24205.75,67104.0,15706.5,4353.25
2021-05-14,45894.5,51933.0,17703.5,6678.25
2021-05-15,43690.75,51015.75,48522.5,10969.75
2021-05-16,53783.75,56576.75,63246.25,14998.5
2021-05-17,53889.0,46474.0,78636.5,23040.75
2021-05-18,54468.75,56537.5,40258.75,12818.5
2021-05-19,37201.5,32538.0,29835.0,7875.75
2021-05-20,55278.75,43066.0,32634.25,6171.75
2021-05-21,203147.25,162126.25,153395.5,20775.0
2021-05-22,263742.5,179454.25,144058.75,19774.5
2021-05-23,132058.5,108626.5,84839.25,10689.0
2021-05-24,141534.75,103368.0,107045.75,7926.75
2021-05-25,158387.75,154122.0,125866.75,26986.0
2021-05-26,203836.25,133422.25,94088.5,21038.0
2021-05-27,152005.25,131843.0,80919.25,9502.75
2021-05-28,55310.0,58049.25,11573.5,1188.0
2021-05-29,24250.0,63641.75,19007.75,4414.0
2021-05-30,29295.25,44796.0,33758.25,10013.5
2021-05-31,29016.75,14936.0,32406.0,8130.0
2021-06-01,32927.25,28028.0,40373.75,6607.5
2021-06-02,91776.5,62461.0,22442.25,2876.25
2021-06-03,99319.75,84563.75,22521.5,1271.25
2021-06-04,23321.75,44854.25,6658.75,1003.0
2021-06-05,34548.25,33079.5,17162.5,5272.75
2021-06-06,30610.0,31410.5,18653.75,3745.75
2021-06-07,24861.5,23116.75,11478.75,1719.5
2021-06-08,17831.0,26307.75,6645.25,2054.5
2021-06-09,12739.0,11880.75,4778.0,779.25
2021-06-10,11189.5,16588.75,8329.75,1016.25
2021-06-11,31602.25,18722.25,11094.75,475.75
2021-06-12,165674.5,137522.0,56572.25,8471.75
2021-06-13,97410.5,117041.0,11414.5,2679.75
2021-06-14,49072.75,13338.75,13847.0,4652.75
2021-06-15,18522.25,23071.75,8340.25,477.75
2021-06-16,34891.5,33712.0,14838.75,1695.75
2021-06-17,86678.0,76673.5,29785.25,3215.5
2021-06-18,24527.5,65505.0,21815.25,989.5
2021-06-19,58653.0,38073.75,28494.5,4003.0
2021-06-20,109941.0,60233.25,56003.0,8411.75
2021-06-21,103083.75,62117.75,60367.0,4911.25
2021-06-22,56318.5,37479.5,22548.5,1405.25
2021-06-23,21845.75,11381.25,12815.25,2837.75
2021-06-24,13595.25,9161.25,11520.25,2290.5
2021-06-25,10226.25,6256.5,9634.25,3316.0
2021-06-26,7968.25,7008.25,4648.0,953.5
2021-06-27,29090.0,7348.5,29278.75,3675.75
2021-06-28,30780.0,17416.75,13745.0,4798.0
2021-06-29,30267.0,30045.25,24383.75,7669.75
2021-06-30,45961.0,76387.25,28903.5,11420.75
2021-07-01,82901.0,99558.5,49229.75,11492.25
2021-07-02,45160.0,54869.0,10982.0,2920.75
2021-07-03,11454.5,24914.75,3599.5,1167.5
2021-07-04,19773.25,12609.75,14932.75,5388.0
2021-07-05,37869.0,36119.25,30207.5,8126.5
2021-07-06,146431.75,67703.5,98295.25,8607.25
2021-07-07,58968.25,26552.75,25022.75,846.25
2021-07-08,17243.5,24125.25,6797.25,1819.0
2021-07-09,52941.5,85704.25,16162.75,8468.5
2021-07-10,32587.0,70882.5,5759.25,2075.25
2021-07-11,30440.5,38559.5,7638.0,3748.5
2021-07-12,38805.25,27815.0,8057.75,3018.0
2021-07-13,31776.0,33066.75,19697.5,7194.25
2021-07-14,55250.25,47172.75,44993.75,4613.25
2021-07-15,50273.0,9051.25,12887.5,2668.0
2021-07-16,44969.0,41150.75,23370.5,1919.5
2021-07-17,124202.25,86442.0,36753.25,5231.5
2021-07-18,89053.5,80236.5,41674.5,7035.75
2021-07-19,53422.25,50563.75,18785.0,4471.5
2021-07-20,32726.75,26856.75,7356.25,2026.5
2021-07-21,27544.5,19877.0,6402.0,1921.0
2021-07-22,18746.25,8108.0,7386.75,1413.5
2021-07-23,8334.0,8609.25,11468.0,1032.75
2021-07-24,65614.0,50233.75,33949.5,5127.0
2021-07-25,50571.5,53664.25,15025.5,2091.25
2021-07-26,22506.25,23110.0,30517.5,2700.75
2021-07-27,56473.5,49147.25,33399.0,3091.0
2021-07-28,116777.0,58447.0,76704.0,5079.25
2021-07-29,228499.25,155985.0,94248.25,9042.0
2021-07-30,120104.25,89048.5,60953.5,4742.25
2021-07-31,198884.5,169317.5,97564.75,7463.5
2021-08-01,68683.75,41813.75,30739.25,4451.0
2021-08-02,87615.5,83817.0,17864.0,5317.5
2021-08-03,14938.75,15889.25,9012.75,6098.75
2021-08-04,16490.0,13253.25,4460.0,2261.25
2021-08-05,32212.25,25831.0,9601.75,3562.0
2021-08-06,93114.5,38113.75,79182.25,11680.5
2021-08-07,66147.5,59239.5,52666.5,8218.5
2021-08-08,156947.75,130460.5,103816.25,10870.0
2021-08-09,121510.5,77565.25,65857.5,3534.0
2021-08-10,70866.5,42899.0,37077.0,2506.75
2021-08-11,19770.5,22790.75,2517.75,529.5
2021-08-12,19553.75,13634.25,2461.25,587.5
2021-08-13,74950.25,38882.75,21006.5,3737.75
2021-08-14,107413.5,56502.0,18166.5,735.5
2021-08-15,64916.5,32660.75,20317.0,1520.25
2021-08-16,209075.0,155164.5,112410.75,16006.25
2021-08-17,244852.75,261227.75,85493.25,8050.0
2021-08-18,181886.5,160502.5,49391.5,7633.0
2021-08-19,98683.0,104046.75,40387.25,3640.5
2021-08-20,26100.25,28561.25,13106.0,896.0
2021-08-21,7572.25,11294.0,5251.0,1618.5
2021-08-22,70735.75,47608.0,44731.25,9049.25
2021-08-23,82688.5,123939.25,23722.0,5710.25
2021-08-24,47887.25,68904.5,48509.0,10068.0
2021-08-25,118830.75,93449.75,28571.5,6851.25
2021-08-26,128704.5,101645.75,47592.0,8187.0
2021-08-27,126730.75,56591.5,51123.25,5528.25
2021-08-28,90314.5,17934.75,35902.25,2561.0
2021-08-29,81308.25,36828.25,46613.5,3926.25
2021-08-30,86653.5,87217.5,43475.25,8172.75
2021-08-31,56931.25,104519.5,26757.5,2952.0
2021-09-01,24530.75,56136.0,13046.0,4007.5
2021-09-02,16479.0,22277.75,24588.75,8755.0
2021-09-03,46788.5,34782.5,15540.5,4544.0
2021-09-04,22717.75,16917.0,10253.5,498.25
2021-09-05,36871.5,33406.25,15507.25,968.5
2021-09-06,6373.5,18126.5,3523.5,1184.0
2021-09-07,5067.25,6553.75,7957.0,1718.25
2021-09-08,37821.5,19252.5,33429.25,6088.0
2021-09-09,39132.5,42983.5,23908.25,5730.0
2021-09-10,23896.5,31058.25,21748.5,3644.25
2021-09-11,50948.0,28921.5,27986.5,2337.75
2021-09-12,68097.0,35778.5,11322.5,477.5
2021-09-13,23371.75,23435.5,6938.75,1316.0
2021-09-14,34303.25,29218.0,16762.5,1743.75
2021-09-15,60561.75,60366.25,32684.75,7750.25
2021-09-16,133798.25,77227.5,25799.5,4047.0
2021-09-17,56798.0,82218.25,3678.25,585.25
2021-09-18,23060.5,45524.75,10012.25,2285.75
2021-09-19,57625.5,25454.75,34893.5,6119.0
2021-09-20,18768.25,13568.25,17282.0,950.75
2021-09-21,59358.75,45810.25,11200.75,956.25
2021-09-22,62119.25,69693.75,11112.0,1868.25
2021-09-23,253601.75,220850.25,79989.5,8653.75
2021-09-24,167813.5,167544.5,44628.5,6889.25
2021-09-25,50881.0,64293.5,15320.25,696.0
2021-09-26,34912.5,39732.75,23992.0,3651.0
2021-09-27,66633.75,41690.75,52201.0,2422.75
2021-09-28,35834.25,28829.75,22034.25,3617.25
2021-09-29,155587.75,77203.0,100609.0,14222.25
2021-09-30,244528.25,171972.0,74031.0,4547.25
2021-10-01,205204.25,134224.25,84734.25,4929.25
2021-10-02,127743.5,102887.75,84814.25,10073.25
2021-10-03,252705.75,199937.75,145360.75,16040.75
2021-10-04,119800.5,35152.5,56447.25,2486.5
2021-10-05,99262.25,44067.0,83005.5,5598.75
2021-10-06,114148.75,69976.0,112581.0,12910.5
2021-10-07,7498.75,9754.0,8501.5,2930.0
2021-10-08,46226.5,44638.0,39359.0,14020.0
2021-10-09,81531.75,76631.0,46034.25,15147.75
2021-10-10,41489.25,48940.0,11872.25,3996.5
2021-10-11,107002.0,94643.75,26232.0,1611.0
2021-10-12,93729.0,120883.75,51505.0,7135.75
2021-10-13,49955.5,70648.0,25436.5,2784.25
2021-10-14,155967.0,108378.75,49945.0,4074.5
2021-10-15,179495.75,187498.5,58605.0,4780.25
2021-10-16,59583.75,55214.0,9310.5,871.5
2021-10-17,69817.5,53014.75,13387.75,707.0
2021-10-18,84454.75,48303.5,30999.25,685.0
2021-10-19,167401.25,116645.5,102528.25,13609.75
2021-10-20,321083.75,262972.5,172333.5,20424.25
2021-10-21,294857.25,317978.25,174707.0,26750.25
2021-10-22,282995.0,311748.75,136545.5,14097.5
2021-10-23,101774.25,153732.5,27478.75,5023.0
2021-10-24,116789.5,73645.25,54515.5,11323.0
2021-10-25,102400.0,94983.25,52095.0,1854.25
2021-10-26,137492.75,103874.25,65518.0,5847.75
2021-10-27,194132.75,129039.0,53114.25,3122.0
2021-10-28,122233.0,81593.0,50107.75,2734.75
2021-10-29,170481.25,103610.0,107925.25,1441.0
2021-10-30,159501.75,124224.75,109672.75,9254.5
2021-10-31,168389.25,148542.5,105955.0,11963.5
2021-11-01,181684.5,98142.5,98874.5,11725.5
2021-11-02,50740.25,20173.25,38430.5,10578.25
2021-11-03,24630.75,26620.25,21798.0,6606.5
2021-11-04,89936.25,174458.75,37256.5,14161.75
2021-11-05,123793.75,160393.25,23849.0,3653.75
2021-11-06,218519.25,183928.0,79572.0,1345.5
2021-11-07,276063.5,258217.0,129251.25,16023.0
2021-11-08,93250.25,111525.0,27181.75,2303.5
2021-11-09,107468.25,46842.75,29645.0,10429.25
2021-11-10,55513.5,43073.25,10263.25,1495.5
2021-11-11,28681.25,21338.0,4035.0,170.75
2021-11-12,76455.5,43432.25,33288.25,461.5
2021-11-13,49703.25,41815.0,46185.75,5366.25
2021-11-14,43717.0,20819.75,30672.75,7317.5
2021-11-15,54218.5,39113.75,33103.0,7875.0
2021-11-16,9031.0,12989.75,2551.0,352.75
2021-11-17,124110.25,91850.0,41602.0,4026.5
2021-11-18,255133.25,230129.75,75207.25,3597.75
2021-11-19,241821.5,264377.25,57636.75,3723.5
2021-11-20,181518.25,164333.5,30736.5,1026.0
2021-11-21,97397.75,81879.5,32460.0,3166.25
2021-11-22,81327.0,66603.25,61490.0,11518.25
2021-11-23,74970.75,98615.25,29061.5,10262.75
2021-11-24,61818.0,36373.5,16648.5,7028.75
2021-11-25,94242.25,71225.25,15074.25,324.25
2021-11-26,141112.75,77808.5,94735.25,5855.0
2021-11-27,73128.75,65940.25,45658.25,9494.0
2021-11-28,25751.0,27613.5,14359.75,1789.25
2021-11-29,56514.75,60316.25,66958.0,9487.75
2021-11-30,289232.0,275823.5,176398.0,30872.25
2021-12-01,349162.25,283346.75,197144.75,32200.0
2021-12-02,131202.0,203774.75,63476.5,13918.75
2021-12-03,260339.5,239215.0,119319.75,12521.25
2021-12-04,82978.25,77611.0,61396.0,20507.25
2021-12-05,84795.75,45991.25,42400.5,7387.25
2021-12-06,91400.5,26073.5,35390.25,2458.0
2021-12-07,158550.25,92904.0,108682.0,18244.75
2021-12-08,184351.0,161376.75,75966.75,6857.0
2021-12-09,55401.5,22718.5,53282.0,7863.25
2021-12-10,48902.5,13652.25,57485.5,11951.75
2021-12-11,60019.5,35651.75,32818.75,6538.5
2021-12-12,150896.75,112106.0,99342.75,9344.0
2021-12-13,104443.75,54215.25,32022.75,2346.25
2021-12-14,92304.5,65927.5,25142.75,1355.25
2021-12-15,145863.75,99672.75,30388.75,334.25
2021-12-16,49054.25,116492.0,12106.75,2258.75
2021-12-17,39132.5,74290.5,16267.0,4405.75
2021-12-18,112637.75,105381.0,14835.0,3630.5
2021-12-19,206735.75,250298.75,42875.75,3251.25
2021-12-20,41078.5,89164.5,16831.75,3408.5
2021-12-21,13963.0,6109.5,21143.5,7410.75
2021-12-22,55387.0,26177.25,38327.0,5095.5
2021-12-23,115305.25,99742.75,111604.0,19836.0
2021-12-24,159575.5,170018.75,111546.75,22842.5
2021-12-25,74696.5,32440.0,59613.5,5907.75
2021-12-26,132178.0,69792.75,44645.5,3710.0
2021-12-27,122563.0,129956.5,58486.75,8046.75
2021-12-28,155355.25,145347.75,132869.25,26261.25
2021-12-29,106140.5,59200.25,114292.25,24188.75
2021-12-30,282559.5,208024.0,152822.75,24888.75
2021-12-31,288466.0,253699.5,112054.0,13939.5
2022-01-01,180011.75,150450.0,61214.75,5895.75
2022-01-02,252184.25,228276.0,140377.5,20193.0
2022-01-03,314901.75,252013.25,162552.25,28889.25
2022-01-04,158180.25,107875.75,71876.5,23809.5
2022-01-05,302639.5,241435.0,156093.75,23967.0
2022-01-06,101030.25,132056.75,52965.75,6245.75
2022-01-07,217633.5,169115.0,117707.0,13181.5
2022-01-08,205612.75,118537.5,115825.25,20209.75
2022-01-09,169645.0,152167.25,110968.5,20256.0
2022-01-10,23393.75,24742.5,7406.5,2003.0
2022-01-11,57137.25,14069.25,21168.25,4706.0
2022-01-12,68418.25,55916.0,14665.0,2002.5
2022-01-13,187229.5,208835.0,21671.5,3636.5
2022-01-14,145537.5,201262.75,20322.0,2627.75
2022-01-15,21830.0,31457.5,12529.75,3187.25
2022-01-16,172995.5,168147.75,59987.5,6763.5
2022-01-17,269238.0,268640.0,98090.5,14383.75
2022-01-18,72499.5,69957.75,17592.0,4074.5
2022-01-19,225506.25,171720.0,80502.75,14558.0
2022-01-20,277059.75,301795.75,111296.75,19950.5
2022-01-21,189327.5,223306.75,67814.75,10872.25
2022-01-22,142763.0,92081.25,58025.25,10395.0
2022-01-23,57441.75,50713.0,9810.0,2229.75
2022-01-24,36581.25,22186.5,15569.0,5459.75
2022-01-25,39959.0,53088.0,1158.5,967.5
2022-01-26,168675.0,146713.5,29056.75,2565.75
2022-01-27,293247.75,318365.0,128795.0,7841.5
2022-01-28,211268.0,258268.0,89069.5,14831.75
2022-01-29,352720.5,303639.25,186823.25,26322.5
2022-01-30,292602.25,298748.25,105823.25,20518.25
2022-01-31,147855.0,71866.0,177573.5,28577.5
2022-02-01,302929.5,259968.25,174504.75,26377.5
2022-02-02,280137.5,292416.75,110166.5,23740.0
2022-02-03,158533.0,116948.75,74117.25,6711.5
2022-02-04,279583.5,209688.25,155817.25,20380.25
2022-02-05,343530.25,302815.75,156345.0,18386.75
2022-02-06,337761.0,332993.5,198523.25,30630.25
2022-02-07,310330.5,306845.75,141739.0,24619.0
2022-02-08,306187.75,267182.75,132872.75,19233.5
2022-02-09,231499.75,205314.5,75185.0,6290.75
