sim,revenue_total_eur,eeg_premium_total_eur,mwh_delivered_total,mwh_gross_park_total,avg_p_market,avg_p_realised
49,596120879.3447561,140543252.0879041,3929520.5809372975,4320000.0,143.65120497906017,151.32921808136078
50,583228857.1456136,139365805.39979547,3938681.2458590195,4320000.0,140.23362623014978,147.6612784638959
51,567802158.5454267,135871250.28595763,3915205.6543187066,4320000.0,137.3748119102666,144.83738325809608
52,566213664.0663025,132989540.35994251,3905742.5442348206,4320000.0,137.05230956344383,144.36591037413285
53,602642732.2822517,144032865.79409444,3895757.02661118,4320000.0,146.4428162023298,154.28475413236802
54,607894342.9487019,143470390.07692003,3943288.51781977,4320000.0,145.71976462584362,153.52093049121797
55,552407004.8076267,126612366.2070774,3927594.382861902,4320000.0,132.98868668533896,140.0905783642853
56,584980692.641615,139342798.4941215,3930555.8811644786,4320000.0,140.9372172353542,148.54645157734137
57,598665070.4006038,138407925.8703179,3953107.8017641087,4320000.0,143.21483627010602,150.8405053655463
58,575896341.8905089,135425548.9328474,3925138.95464556,4320000.0,139.04418081766528,146.5575931040093
59,576441975.8760532,136079363.60506743,3936217.268260283,4320000.0,138.68572906375087,146.11661142280016
60,600620890.0832005,144742002.07767802,3925907.039838254,4320000.0,144.63177185544242,152.31437021556883
61,610874336.9463072,144563674.8555511,3917127.0648926226,4320000.0,147.53998409015801,155.63318590989246
62,569508160.5783701,139237780.07705864,3897143.975161597,4320000.0,137.9721251997865,145.3002187655174
63,593694442.8895518,144572920.60288128,3893528.754911733,4320000.0,144.51612759036865,152.28121505831825
64,596121521.3539275,139692962.59488404,3929553.607800875,4320000.0,143.68202420250742,151.27324656905083
65,596791321.0488541,139866205.77242732,3929117.8917940045,4320000.0,143.79799419778257,151.4355511490555
66,576769590.6977454,136864796.94519532,3958921.79705031,4320000.0,137.95610763526227,145.3407372396682
67,592065416.3698654,139749869.58621374,3917394.4376896345,4320000.0,143.02723837638626,150.74530737889606
68,565707669.2946254,133756571.48834437,3922670.6731190104,4320000.0,136.16949914553692,143.43188850432136
69,549596625.9242744,131176020.34142001,3931911.252773862,4320000.0,132.33120191743706,139.47116561417613
70,573883618.3175343,135791012.29727176,3930203.67095228,4320000.0,138.3385301226122,145.70633970483743
71,596581366.6138457,138163184.10704485,3939833.737692099,4320000.0,143.42097639800642,151.26057498516354
72,571301398.104107,134749063.44050568,3934070.077269645,4320000.0,137.36151710967337,144.66562900180836
73,568866594.3669534,132110617.89588372,3933452.6254863236,4320000.0,136.73422602074749,143.98584180760275
74,579480670.947362,137969920.41572377,3943866.5082312943,4320000.0,139.1012552447945,146.49375764823438
75,589173968.8260169,140575902.92887047,3942945.9464065083,4320000.0,141.39297633842503,148.97513826987569
76,608416327.1549293,144047848.1566699,3932146.774737104,4320000.0,146.4315716320445,154.2444053404628
77,595909767.327474,140420752.10103363,3908118.097538117,4320000.0,143.9981004666641,151.72176215178644
78,574854019.5570205,137911304.3963896,3938039.638393896,4320000.0,138.31852077591876,145.74016695120704
79,564769744.40697,135134297.8632062,3917872.9382574777,4320000.0,136.35717751126685,143.62179611832352
80,561536617.6275443,133519669.54819106,3937319.0353006176,4320000.0,134.78312775980314,141.9919496401635
81,584071047.539875,138494610.82132664,3893716.310680759,4320000.0,141.87897601024167,149.56833704645973
82,598885578.7571452,139204295.13009158,3927463.564743453,4320000.0,144.34975063478723,152.02844139360388
83,563050824.7322956,135669115.7266906,3917877.730028752,4320000.0,136.015961017998,143.37095661785335
84,608133824.2619363,145649226.0153844,3958944.6023933436,4320000.0,145.40053517891744,153.18254869358185
85,600334480.623791,140876600.85219133,3947429.0195845515,4320000.0,143.91606566604048,151.687120857654
86,625584893.60175,149990857.9776311,3934950.3018020145,4320000.0,150.56994333005096,158.59192944541718
87,574674839.8021549,138641487.2585157,3925067.1265846477,4320000.0,138.4754358308331,145.82175513989378
88,597372516.1050097,142607826.90322113,3909647.2065821392,4320000.0,144.5505396400736,152.22016074444352
89,578979906.3408923,138384848.5623295,3921101.325187339,4320000.0,139.72434784602717,147.1873606734759
90,587265022.8151954,137570247.56462395,3948338.582243488,4320000.0,140.77895265070575,148.395072591614
91,574290543.5438237,137736478.80067784,3923124.012420633,4320000.0,138.48094860535582,146.01470036693433
92,584367220.0320964,136288538.87788662,3926153.5243766047,4320000.0,140.70844743564268,148.2485772363306
93,608371914.3727813,143327026.4641131,3930640.794299942,4320000.0,146.58378482564453,154.49501353003922
94,602155343.1082722,145602946.95920298,3938830.8240096145,4320000.0,144.7283382454654,152.53529824838185
95,580437660.6438943,138239671.32668254,3912755.136472138,4320000.0,140.27610849183915,147.95621241380405
96,564752731.1737119,133175918.77341647,3933469.60981735,4320000.0,135.86939676830534,143.14197021368906
97,589446408.8786752,137508638.85710192,3916629.4189742915,4320000.0,142.24071112229208,149.79207462288386
98,640833932.2471694,149251434.46550003,3937297.297777708,4320000.0,154.00137198091775,162.267406869779
99,604903958.9893361,140146083.75091898,3914979.86505976,4320000.0,146.17078183679814,153.90654505826078
100,610157962.842506,144233694.9423186,3901585.4594078492,4320000.0,147.96143682615093,155.90953971318862
101,594153457.0443562,140892274.7470034,3908250.931505773,4320000.0,143.95868978313763,151.72883483177242
102,619584613.6067756,147065892.86688566,3919271.0976467645,4320000.0,149.5754802488037,157.52549840208127
103,570837085.9305397,134249503.0796391,3933327.5943183624,4320000.0,137.27301335937844,144.58763706966366
104,631418191.7803273,146746772.21403563,3957163.7164211026,4320000.0,150.87498660569943,158.7883360647899
105,583180100.4532418,134044991.85617495,3934253.225119456,4320000.0,140.35561919219955,147.88249708789672
106,597637352.0524473,142834647.3817884,3945081.74867286,4320000.0,143.14468836595444,150.67255015508226
107,590366399.5705904,143428400.57633486,3917801.2052580477,4320000.0,142.4406034342122,150.04792064371566
108,576886525.1406208,139357757.09901544,3928106.445741505,4320000.0,138.85050417283,146.4463569554747
109,575977045.607663,133741631.94703159,3906331.077244763,4320000.0,139.54622835551444,147.14040984171564
110,579601782.4272681,134768807.29346392,3920160.7431256813,4320000.0,139.86657471739812,147.5671884308657
111,566598852.6630949,135451067.6434291,3914181.7128593214,4320000.0,137.1926423279082,144.4839928742268
112,586711024.4647058,139205898.98686665,3939198.7886637105,4320000.0,141.1441802229538,148.61949225685416
113,588645906.7576787,134936855.3690961,3943892.3938086247,4320000.0,141.3934916597542,149.0025545529366
114,573813811.0528642,136299608.11878026,3915072.1186138364,4320000.0,138.9158126637166,146.34572104039788
115,598713305.2018352,140583614.77928904,3938546.4364234433,4320000.0,143.6783857259852,151.37160806736412
116,576257315.0056988,136232440.64101693,3944679.7590171974,4320000.0,138.2341817950646,145.70056291309868
117,621130700.0355,144530032.53884837,3937733.939937889,4320000.0,149.36241835498376,157.34718947725824
118,620011048.8115104,147474133.16892108,3958432.7900027786,4320000.0,148.25291135372638,156.19180931704005
119,576134974.0954816,136084466.0955684,3923304.7797886697,4320000.0,138.9087761928742,146.2741353012947
120,572296457.4921039,135929896.80880383,3941570.6399745573,4320000.0,137.24787949360476,144.59189457896
121,620238998.9809424,149337820.76437965,3931931.387712644,4320000.0,149.1832177941974,157.1456174155806
122,575164391.9957598,136443617.86857265,3939438.47771962,4320000.0,138.26717175303037,145.61612313192634
123,585820224.8404537,139514786.6263637,3918620.820945282,4320000.0,141.6113800332581,149.18499611756044
124,581880796.4912003,137338613.14487052,3916366.02191448,4320000.0,140.61392860565562,148.21203959886455
125,579912976.6792425,140042682.901486,3927476.7806652337,4320000.0,139.67789965033302,147.3441374309386
126,578125795.3210206,137299642.70403785,3933083.929479752,4320000.0,139.32018926148095,146.72650713059673
127,600024481.1222605,138203729.4911798,3952047.8547688113,4320000.0,143.54202024702047,151.2124784725685
128,607322523.490493,145731744.01312605,3926411.5858444166,4320000.0,146.2337118851481,153.98415116538678
129,613944941.5463548,144246597.93439353,3928853.0112611153,4320000.0,148.06241706980626,155.9908713340938
130,581030222.6728696,135146326.18530977,3949774.9154212433,4320000.0,139.30783190704568,146.71581661736934
131,570355947.1336471,135681791.75432035,3921485.8289089003,4320000.0,137.7625152396016,145.12706398138928
132,582515857.0879811,138590945.8615465,3928497.626859264,4320000.0,140.2816065541798,147.81589541495387
133,575554666.0013431,137575642.53629312,3911473.3232440553,4320000.0,139.14084045096357,146.64205412168232
134,575932849.9374392,135910549.7915262,3937738.645903486,4320000.0,138.47968307215086,145.8316616221202
135,578738097.8835979,138692659.3930656,3888862.0850507715,4320000.0,140.9436544988727,148.45290135260993
136,582382105.7464416,135167834.37497747,3932073.467536327,4320000.0,140.10464021797085,147.59306744564452
137,618070065.591938,142016441.41315642,3948174.1657720506,4320000.0,148.0074304188459,155.8174064897236
138,591621946.6370354,137077013.63822213,3923788.972070893,4320000.0,142.7567613146508,150.45646294042865
139,589198110.55339,133961566.15248585,3936907.245604246,4320000.0,141.70312695445375,149.18157152373476
140,608244386.1039003,143235775.84559155,3920485.4220570354,4320000.0,146.69894278265417,154.6002448193263
141,616108480.1133473,145763156.81605953,3943764.306978201,4320000.0,147.7942985444982,155.76795922993784
142,589820343.84159,138071668.89733544,3922505.051554613,4320000.0,142.14465725165118,149.74484928884854
143,590656405.0145005,139015904.62654108,3925749.744028984,4320000.0,142.27050419058466,149.82037676233338
144,570351925.111798,133324564.71991606,3925137.4350846717,4320000.0,137.4464171580231,144.7738971780768
145,597612908.7687743,138446813.03258812,3934573.7687090156,4320000.0,143.79447204387557,151.64568596948322
146,581616341.1988791,137051192.79802117,3902913.8312664484,4320000.0,140.89065654641837,148.5870261224468
147,586142558.4132973,140290560.4501826,3932903.2557320953,4320000.0,141.02647456357536,148.4439394468144
148,587363785.7683934,138713155.8597995,3933628.3427702677,4320000.0,141.1621195164489,148.8351665758384
149,614429666.9962097,146385174.452437,3942692.5470115994,4320000.0,147.28081627087622,155.19226227276505
150,579836112.6964056,141308053.73119414,3924025.565717943,4320000.0,139.90445513280963,147.44320821505156
151,569926711.6058644,136154369.52427334,3935115.089637074,4320000.0,137.08968247529364,144.40175958498102
152,595132118.0962052,139919077.3277,3921929.2968081757,4320000.0,143.61989303667252,151.4094229926464
153,623164802.3022072,148185316.92383724,3930200.345101439,4320000.0,149.84874461557678,157.77109970291835
154,583896451.9207801,135603810.91591915,3938631.8918213495,4320000.0,140.15191445799803,147.5420552071317
155,603461033.8219237,144829424.23330292,3941188.669326753,4320000.0,144.89245847284195,152.75518632385015
156,599453148.6450411,140155726.60953128,3925992.9787197006,4320000.0,144.5199404137784,152.22009421166757
157,533069146.50567776,128643779.43156254,3930568.0319815273,4320000.0,128.43749013766723,135.26284382981424
158,599857458.2654326,143252162.2839672,3929196.775856924,4320000.0,144.633239560007,152.2857164748727
159,594362800.5383264,139500854.87098292,3932898.28797264,4320000.0,143.18507939624038,150.77133302980712
160,580905430.1155599,140207026.63437137,3941553.0733441287,4320000.0,139.58630441917254,147.00460858591492
161,555323290.0912404,131550523.20051758,3911646.0364865432,4320000.0,134.3493626569394,141.48778845962573
162,599129375.8350636,140544872.06891444,3950691.6237124465,4320000.0,143.43730615662665,151.21452290507352
163,616201936.00169,142267844.79001695,3923993.429102194,4320000.0,148.6276884454215,156.51151960160394
164,617746403.6268736,144570275.65109372,3933635.2783360993,4320000.0,148.65592534483778,156.65204359191281
165,607504117.9042172,142072644.3602368,3950139.1984972768,4320000.0,145.68119578279303,153.3913460434975
166,597488942.2516388,143412285.38884488,3917974.7571724807,4320000.0,144.32411696826864,152.05606392342878
167,617310477.5700889,141818222.96944696,3941134.4970112722,4320000.0,148.19797831704633,156.0678563093408
168,586687917.7260978,139993908.4403361,3915205.7661210005,4320000.0,141.7380253602205,149.26321971980443
169,584230602.3359361,137128363.08317697,3953828.2088680337,4320000.0,139.89879552098736,147.33102409608298
170,564172766.4709994,134064244.39479674,3916713.7675443073,4320000.0,136.4048985594289,143.6606171388092
171,607362093.6792752,144197093.1663315,3935390.653899292,4320000.0,146.12235555196796,154.00330419612354
172,574855509.2506332,136448808.59440494,3926768.7723503103,4320000.0,138.29151218340647,145.6850319976767
173,595454878.99466,141273364.89656296,3944630.3515945347,4320000.0,142.87957795507026,150.54136207191033
174,598640506.5823439,142837446.7943056,3930260.0232360964,4320000.0,144.01489657754442,151.9171737865285
175,569961543.39132,134274337.58990124,3933234.5158122415,4320000.0,137.42451995979033,144.68850757815815
176,574812923.4019045,135343466.22946694,3927104.897484031,4320000.0,138.43147086574075,145.7626647103057
177,596098611.4622326,142374808.01961157,3929292.3088434655,4320000.0,143.44306701757029,151.07530644697994
178,583433836.6805254,137896284.356737,3905347.9982223613,4320000.0,141.5412865993604,149.11655250493456
179,592744415.8558003,138634897.79170206,3934941.3073082916,4320000.0,142.60763442978956,150.39467861794566
180,585341150.1125246,139584978.42947268,3936779.727359884,4320000.0,140.56376538252206,148.18804717862588
181,584256266.7900999,137579677.72668704,3925599.6638241,4320000.0,140.5849564111625,148.11054762715312
182,558411716.9167868,132772557.84857151,3941606.1553710657,4320000.0,133.96108443507708,141.03507173879365
183,611737876.7052691,140509191.94316027,3912135.3577147042,4320000.0,147.83581719845782,155.82193412878175
184,588243620.8852699,138551552.75142527,3933811.149253364,4320000.0,141.57180823329446,149.13943271744495
185,596982271.299432,142068780.7991911,3943318.0365437292,4320000.0,143.3648107129176,150.99123082027134
186,614927688.9176224,143446354.29153618,3942784.733751298,4320000.0,147.6216122507047,155.51789306121893
187,617578668.6757348,148082735.39301133,3930339.394814513,4320000.0,148.589521712852,156.52986402557454
188,620773005.6278688,146541942.63479516,3944610.094381259,4320000.0,148.67564811750157,156.73514416844438
189,585658672.7432873,136893768.96718508,3915307.7896719542,4320000.0,141.43160099547129,148.96177468502518
190,598716574.5813535,142371915.113684,3919459.1576168514,4320000.0,144.6736493005358,152.50665942355008
191,575436694.5906974,138254285.46952572,3921218.5995095773,4320000.0,138.95171832491036,146.32982987282764
192,591699962.2733496,140994011.94155383,3936018.097343578,4320000.0,142.369894656027,150.18485087350516
193,596342746.9353659,140949837.56123,3948088.9862941448,4320000.0,142.91831663069652,150.7238970450881
194,600427036.7351698,144780009.52118355,3934010.6263125096,4320000.0,144.4360547454423,152.19207833727867
195,594479330.3357338,140676769.79100272,3941857.133248855,4320000.0,142.99724478156975,150.59944889289253
196,613255649.9821491,144582669.38184372,3927931.314637689,4320000.0,147.85836814370984,155.7939755043294
197,574168766.6018599,134881368.5688884,3948332.9348537745,4320000.0,137.58242286796118,144.8430875795779
198,597233773.8125069,139802519.77682015,3932542.476305785,4320000.0,143.65288836317998,151.34793100761152
199,600516280.6748838,140356008.6786523,3952092.765808656,4320000.0,143.68873907596145,151.42658888987276
200,616525438.1527017,141178551.94890004,3924543.250474738,4320000.0,148.45169151088152,156.39050053759954
201,584631905.292845,139372553.86301526,3926116.342377869,4320000.0,140.8620802334697,148.45144013707358
202,551318039.6626341,132771185.4891522,3926842.4493264784,4320000.0,132.68063270617097,139.7714876685582
203,577198868.2647412,138129277.7178355,3924995.48753235,4320000.0,139.15156748893114,146.65653509439423
204,574246927.3665497,138569219.98801756,3931339.734884131,4320000.0,138.2075854259042,145.65621340442812
205,590854030.5309478,141381160.06635725,3941295.116970077,4320000.0,141.8360595417321,149.3267028789617
206,589859123.4616965,138669645.2236461,3949036.7788250134,4320000.0,141.11138276867214,148.5959836222602
207,585778848.0484166,138173820.16958332,3923687.6937666545,4320000.0,141.37854152808694,148.95229895880973
208,579312625.43132,139020307.56715885,3932188.2385867108,4320000.0,139.60302588116696,147.11852690733147
209,569934699.0151263,131634731.94712439,3909254.037934175,4320000.0,137.8918234144577,145.27201870947934
210,573129128.7135268,135676732.7942103,3939911.8834851403,4320000.0,137.70655629336923,145.0679212432011
211,600071938.6550128,141593480.30520314,3946151.7751417407,4320000.0,143.81247754861445,151.4599875405661
212,574662899.9429924,136312605.61282837,3911036.2106264504,4320000.0,138.84269645194567,146.23728427583876
213,603445336.7142103,144726096.99716753,3926665.9627434933,4320000.0,145.19614576860303,152.98907528987374
214,559367603.7899489,130624283.9384854,3910624.247975842,4320000.0,135.7207952024391,142.9758406608154
215,609956654.7320477,143578205.34443086,3919784.986542129,4320000.0,147.4144752981322,155.3350344139151
216,594098369.6595209,138027337.32506847,3934100.5946297534,4320000.0,143.1962089518948,150.8169530501183
217,595171782.4113675,141606655.46337828,3923295.4205168076,4320000.0,143.57886628772485,151.14773692213546
218,556673463.5710438,133675129.36000653,3938933.949009981,4320000.0,133.62825371679435,140.73743370411603
219,591200673.6508944,139503992.99955684,3931109.318132754,4320000.0,142.49954045498575,150.05143173401282
220,587864729.6546273,138539511.69552475,3921712.5801102878,4320000.0,141.92774492194206,149.5749260202994
221,566537378.7063186,127712578.38363425,3925694.1410441403,4320000.0,136.52195962685002,143.7469438109806
222,629113363.1305572,148169613.08542803,3954384.8875416378,4320000.0,150.54849812222554,158.73840392899268
223,559132275.6244376,133916927.05592473,3896357.444679813,4320000.0,135.90157853909167,143.12013406407448
224,608063607.0583497,141382457.31653026,3937347.2223829995,4320000.0,146.07797151339213,153.74541212846563
225,563682378.1262438,132987792.73570886,3909081.916803547,4320000.0,136.43103288813597,143.60897715846656
226,570555667.9666532,135411140.3914728,3920465.1473866734,4320000.0,137.80765602102255,145.21926769455948
227,596053799.5108782,140489424.15813518,3955038.027659792,4320000.0,142.47575667682878,150.1429197812196
228,587931331.5180576,139066157.81559578,3942411.1244392316,4320000.0,141.08219380835862,148.54567637407857
229,574069362.2154114,134881542.83108363,3940131.709395778,4320000.0,137.9389542916193,145.26763250476608
230,587422632.5378001,138422862.7030831,3949482.917752464,4320000.0,140.73850932613263,148.28911709563152
231,585877344.3319756,138073929.6980683,3925286.809833122,4320000.0,141.34718249857008,148.89352921531358
232,596268042.4743121,140927143.09885213,3918367.811454541,4320000.0,143.86998528050853,151.66634274296297
233,593948535.0962912,142312691.1696732,3915065.7761808145,4320000.0,143.40543098757178,151.0889380721016
234,569066913.7162142,131987945.53839591,3943807.2360807555,4320000.0,136.56411660792708,143.8817298023238
235,568336070.9634957,134853877.15670073,3923481.571301091,4320000.0,137.0977129305424,144.52527551108585
236,563976356.2192839,132226763.57702127,3965355.3975776886,4320000.0,134.6308870264301,141.78390410694507
237,584306037.3689088,138100219.9070893,3946243.6470724307,4320000.0,140.24423536444291,147.6691148205069
238,602599480.1435688,140687995.45050278,3935466.321600057,4320000.0,144.7703479997519,152.6303695508865
239,566417364.7978209,135581666.2250545,3937192.8277509427,4320000.0,136.10617373291504,143.44899130480454
240,591941405.5184833,139622767.8360605,3935308.659585415,4320000.0,142.49629519059698,150.01628908950116
241,592534850.688176,140600449.31877545,3939351.460380715,4320000.0,142.24748735882162,149.9211253652282
242,617671855.3272752,141974902.7819389,3921924.4209236098,4320000.0,149.1338881235115,157.0032445177546
243,591839496.5755725,139122190.78892413,3922045.4910488985,4320000.0,142.86906972406234,150.4947992233282
244,588554041.0942268,139386722.44242337,3930023.6769792065,4320000.0,141.67306964745111,149.3249583732622
245,562094225.2890286,132028069.23953159,3933546.921653056,4320000.0,135.4273709298506,142.5502029720712
246,580515784.8021146,137936641.15837103,3940432.4039017595,4320000.0,139.58738660310402,147.1489142020645
247,570954738.5467267,136295576.41753787,3933148.45813897,4320000.0,137.31737018518106,144.6705119070281
248,586654998.8274305,137600219.4134755,3925656.507365995,4320000.0,141.31732565090974,148.88544197506138
249,606461627.8773857,142136130.44829178,3946219.8989054672,4320000.0,145.43319047387882,153.15699380327635
250,562091486.8780117,135389403.90637887,3924584.9242978846,4320000.0,135.2686173365597,142.43607773069505
251,614710721.9075996,146877670.2319861,3946577.780534366,4320000.0,147.36648646193765,155.29649646170438
252,622638046.1882738,150802463.36516196,3920466.916364388,4320000.0,150.33390409981604,158.18820472664783
253,600105707.5397696,139520995.09507188,3946968.7730320795,4320000.0,143.979110974996,151.63149221540144
254,581813002.4379522,138333755.41846645,3915988.861941076,4320000.0,140.86233897661484,148.4983759467937
255,604997118.2009723,140329107.32297716,3933286.1525135427,4320000.0,145.6714321020554,153.45213941718518
256,583079428.2170969,138486510.8193633,3949068.8180852425,4320000.0,139.72796857834925,147.12429260894424
257,582455062.9451809,135438163.09073216,3915720.9221664877,4320000.0,140.88984001138903,148.49135832164728
258,558889597.8712767,130639334.63634576,3897602.548968132,4320000.0,135.6516941013697,142.7722449034309
259,604408773.9869889,142341037.25509113,3934090.2360713123,4320000.0,145.45334612867572,153.2463271971711
260,592263007.7725092,142625263.53962076,3938555.487784434,4320000.0,142.37126979363535,150.00368103623495
261,627516165.8380132,147278148.7798126,3947776.8071004627,4320000.0,150.30559529117585,158.2897475753913
262,595579347.2686945,137359883.74745736,3924111.7536600344,4320000.0,143.6265687177487,151.3418990765711
263,582661548.1110029,140422853.25192523,3915422.5559102553,4320000.0,140.66943313794903,148.29505388376407
264,586827251.6062241,135983529.67519367,3930442.044616983,4320000.0,141.41494185572253,148.9858839320692
265,579310691.1942211,138506740.19755304,3937127.4528948474,4320000.0,139.1340167543099,146.67000236252568
266,627784767.0895106,150575567.80224794,3934482.826364294,4320000.0,151.05284092666804,159.2357545230686
267,571585584.252747,135935539.1903905,3952072.978879365,4320000.0,136.75247671938862,144.11734333850436
268,578273823.30078,138001482.2046206,3919246.7673559934,4320000.0,139.79576393627337,147.3316833582386
269,590198515.9214014,142133314.67740417,3912012.0457461476,4320000.0,142.79471697550707,150.4700890589397
270,563729363.7221515,135989295.06410012,3907703.0148396245,4320000.0,136.6466014701703,143.95560811865204
271,571248216.6787668,133463565.69670027,3933801.206688134,4320000.0,137.41544293707196,144.69746789752205
272,607187830.0020187,144353673.6464934,3942567.0592844966,4320000.0,145.95669034110094,153.74533865738601
273,596456448.9557627,140249715.93401104,3922274.942520228,4320000.0,143.96416778311036,151.7678638709439
274,595893226.0392667,141986929.97133705,3916057.5064378507,4320000.0,143.80998526471734,151.56243339802052
275,584062132.1483591,136357203.7515069,3927862.254628199,4320000.0,140.79377514513163,148.3297030729501
276,574193201.0574303,135657435.61618564,3940200.426514629,4320000.0,137.8916709877238,145.27017583382678
277,586886999.4985625,138728867.5479391,3948057.827986979,4320000.0,140.56837589814228,148.04004300753294
278,574928586.0300581,133875463.07641709,3913779.0567661105,4320000.0,138.87118861500625,146.26408721152393
279,583766233.3402578,138576969.9070063,3912510.437684419,4320000.0,141.17925048376864,148.7832489153508
280,569165532.6943016,136357020.9033334,3917642.4765257477,4320000.0,137.3444234473139,144.63218189918402
281,630709557.5429143,150421347.63863933,3919398.2893209667,4320000.0,152.22412096594718,160.56021090322182
282,592227742.5998821,139858257.13826966,3951712.4567438564,4320000.0,141.65292917380117,149.1859408741116
283,559731757.4811023,134277943.45275572,3942206.575967183,4320000.0,134.29802165421646,141.51851185433532
284,611951513.7882125,144084725.38917074,3930957.075525585,4320000.0,147.37783442425496,155.3035725346454
285,588640409.6834435,140059169.66248837,3928929.491918863,4320000.0,141.81113166364477,149.32390204152975
286,611640254.4706008,144373184.40958682,3913918.0278817182,4320000.0,148.00905645802624,155.94600260399486
287,560323189.832107,132575212.32101485,3935670.912213683,4320000.0,134.63792500491485,141.81456489227722
288,612896683.5061605,145006026.069612,3925898.192567499,4320000.0,147.68235846380372,155.6842880662445
289,580150486.7525339,137478793.87943903,3927489.6489339666,4320000.0,139.75764450291354,147.1671808968577
290,573649673.9635644,138039529.4656966,3910835.0034153955,4320000.0,138.7530010398006,146.21317259588886
291,586437432.3185023,135884874.7900176,3926717.8669233383,4320000.0,141.31584937465297,148.80082849201605
292,554528690.2312275,134001056.68219793,3934178.762773065,4320000.0,133.4532243063075,140.63393596670167
293,598319809.8101379,143707279.62738988,3925003.56895378,4320000.0,144.52638701764982,152.33194950811716
294,573916595.8034496,135003433.36818144,3953717.155551546,4320000.0,137.31149828617737,144.69725829533613
295,591718927.2099912,139254157.03436968,3938860.0672353064,4320000.0,142.09672981962387,149.62036847141664
296,566784983.9370576,131556821.80466557,3916432.7471325374,4320000.0,136.81389951438254,144.08987830365794
297,587875214.287901,140080971.18832195,3924034.601408494,4320000.0,141.63037028507014,149.2365393998544
298,590134910.428155,134414335.20324448,3918428.76345299,4320000.0,142.65004156470684,150.29499808498855
299,592264174.8024609,140195395.31616944,3926940.315863784,4320000.0,142.6706366748337,150.20894343039865
300,575577385.5127765,138091298.3203379,3932280.908607508,4320000.0,138.40433485302526,145.78396139616214
301,589338960.7460102,136797372.67188933,3910320.1832611663,4320000.0,142.73357221521795,150.35409034161435
302,584231797.0803758,139598602.39960065,3957433.785155095,4320000.0,139.74619480139935,147.220380367013
303,620681595.7053726,143793364.25167474,3922500.4170698323,4320000.0,149.77268493445084,157.88075476316547
304,577931189.3057222,137100805.0302492,3951925.2612045477,4320000.0,138.26633732265233,145.58352687362853
305,593148985.5410367,141627107.3436428,3921176.993961614,4320000.0,143.29706881541918,151.0170636474501
306,577830071.8227849,135685668.56384313,3939681.707601372,4320000.0,138.79522742731265,146.1895104608772
307,587625297.8447255,137827584.33765528,3927206.4647538466,4320000.0,141.49226861098856,149.12179867641055
308,568442991.98439,137653505.58625972,3921724.373910879,4320000.0,137.1120200710924,144.3698974769187
309,566455613.6008067,132904164.17685792,3927662.360635411,4320000.0,136.57112455072286,143.87473293053696
310,582240733.4931242,138484911.322298,3936215.584643131,4320000.0,139.89634034590185,147.47353556678746
311,580671184.7628669,136254226.16577604,3928714.3004895244,4320000.0,140.12601508394314,147.63575259831242
312,598800869.7773023,139316476.2392847,3922194.8831737223,4320000.0,144.2691014142678,151.93201638344664
313,567479047.1771852,132924159.8255395,3942880.2521396275,4320000.0,136.0696737487671,143.43035658928326
314,611734805.1627883,140822320.5739926,3942555.6555944015,4320000.0,146.990578639899,154.88294379990734
315,588896473.2730412,138649675.33003598,3918007.708281607,4320000.0,142.28296407265722,149.79173009442795
316,588615287.0177515,139370038.89114976,3908019.002845452,4320000.0,142.51926613932648,150.10415077826244
317,606686601.9367571,144010377.97307318,3936922.3216378144,4320000.0,145.86369930423885,153.62856612158174
318,575765865.3380687,136611608.3669913,3917524.1566138105,4320000.0,138.98551345013283,146.4173806959608
319,631410902.7902191,150991733.3987079,3921772.1671064915,4320000.0,152.29890247862062,160.37475643445842
320,584904207.6641744,139554898.34624147,3930158.066076192,4320000.0,140.78981458947516,148.36969696731384
321,577895474.148986,132745754.32316129,3927636.30598876,4320000.0,139.21384063370678,146.6710531915218
322,583150315.2310642,136860814.24503842,3945617.036614121,4320000.0,139.73576831915946,147.25544711061602
323,580828342.334477,136549780.39713305,3927608.757696895,4320000.0,140.19790502210228,147.70537048881928
324,595737556.9358678,138988634.94510558,3916697.5733820465,4320000.0,143.98509379573431,151.54781095646265
325,601519032.2086729,139599576.03775865,3934648.8620558726,4320000.0,144.50719983517786,152.2009623703316
326,570331625.2275966,136381509.9229197,3918044.2528610444,4320000.0,137.72581829143488,145.11368030707766
327,581824792.6324804,137568077.49413887,3930899.4159095543,4320000.0,139.92726037974813,147.39417183010772
328,595422827.2119969,143198583.94782948,3933054.409918258,4320000.0,143.26875643994663,151.01075845030454
329,595549534.3069654,138655303.96161658,3954428.207427872,4320000.0,142.54668011015505,150.19497209238688
330,588993164.8619369,138357731.59946066,3919162.2895894647,4320000.0,142.0342266845641,149.59536736595436
331,591584504.1520939,140927125.14021653,3945046.1244977675,4320000.0,141.8255759291481,149.53252539750105
332,586455693.6640732,140766655.11410457,3892167.8071168996,4320000.0,142.4077995360352,150.02186268697784
333,612319790.6757749,145138009.9738779,3914960.7823341438,4320000.0,147.89794541682554,155.7299032974455
334,562080923.9856613,131113713.94143479,3940761.469389952,4320000.0,134.93790507299127,142.10762381736248
335,605530713.2276839,144161042.38944143,3948966.408330998,4320000.0,145.22754276679046,152.99824239987362
336,592539294.8126961,139504783.7954211,3910845.250066853,4320000.0,143.87703976023707,151.47842800261873
